date,new_cases,new_deaths,total_cases,total_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,positive_rate,population,cases_7day_avg,deaths_7day_avg,case_fatality_rate,vaccination_coverage_pct,year,month_name,wave
2021-04-23,0.0,0.0,750158.0,16094.0,1300000.0,1300000.0,0.0,0.09,235824864,4884.0,109.29,2.15,0.0,2021,Apr 2021,Wave 3
2021-04-24,0.0,0.0,750158.0,16094.0,1300000.0,1300000.0,0.0,0.1,235824864,4884.0,109.29,2.15,0.0,2021,Apr 2021,Wave 3
2021-04-25,39858.0,905.0,790016.0,16999.0,1300000.0,1300000.0,0.0,0.1,235824864,5694.0,129.29,2.15,0.0,2021,Apr 2021,Wave 3
2021-04-26,0.0,0.0,790016.0,16999.0,1300000.0,1300000.0,0.0,0.1,235824864,5694.0,129.29,2.15,0.0,2021,Apr 2021,Wave 3
2021-04-27,0.0,0.0,790016.0,16999.0,1300000.0,1300000.0,0.0,0.1,235824864,5694.0,129.29,2.15,0.0,2021,Apr 2021,Wave 3
2021-04-28,0.0,0.0,790016.0,16999.0,2100000.0,2100000.0,0.0,0.1,235824864,5694.0,129.29,2.15,0.0,2021,Apr 2021,Wave 3
2021-04-29,0.0,0.0,790016.0,16999.0,2100000.0,2100000.0,0.0,0.1,235824864,5694.0,129.29,2.15,0.0,2021,Apr 2021,Wave 3
2021-04-30,0.0,0.0,790016.0,16999.0,2100000.0,2100000.0,0.0,0.1,235824864,5694.0,129.29,2.15,0.0,2021,Apr 2021,Wave 3
2021-05-01,0.0,0.0,790016.0,16999.0,2100000.0,2100000.0,0.0,0.1,235824864,5694.0,129.29,2.15,0.0,2021,May 2021,Wave 4
2021-05-02,35503.0,958.0,825519.0,17957.0,2100000.0,2100000.0,0.0,0.1,235824864,5072.0,136.86,2.18,0.0,2021,May 2021,Wave 4
2021-05-03,0.0,0.0,825519.0,17957.0,2100000.0,2100000.0,0.0,0.1,235824864,5072.0,136.86,2.18,0.0,2021,May 2021,Wave 4
2021-05-04,0.0,0.0,825519.0,17957.0,2967870.0,2100000.0,0.0,0.08,235824864,5072.0,136.86,2.18,0.0,2021,May 2021,Wave 4
2021-05-05,0.0,0.0,825519.0,17957.0,3150122.0,2100000.0,0.0,0.08,235824864,5072.0,136.86,2.18,0.0,2021,May 2021,Wave 4
2021-05-06,0.0,0.0,825519.0,17957.0,3320304.0,2100000.0,0.0,0.09,235824864,5072.0,136.86,2.18,0.0,2021,May 2021,Wave 4
2021-05-07,0.0,0.0,825519.0,17957.0,3320304.0,2100000.0,0.0,0.09,235824864,5072.0,136.86,2.18,0.0,2021,May 2021,Wave 4
2021-05-08,0.0,0.0,825519.0,17957.0,3320304.0,2100000.0,0.0,0.09,235824864,5072.0,136.86,2.18,0.0,2021,May 2021,Wave 4
2021-05-09,28722.0,840.0,854241.0,18797.0,3320304.0,2100000.0,0.0,0.09,235824864,4103.0,120.0,2.2,0.0,2021,May 2021,Wave 4
2021-05-10,0.0,0.0,854241.0,18797.0,3320304.0,2100000.0,0.0,0.09,235824864,4103.0,120.0,2.2,0.0,2021,May 2021,Wave 4
2021-05-11,0.0,0.0,854241.0,18797.0,3705244.0,2811726.0,952518.0,0.1,235824864,4103.0,120.0,2.2,0.4,2021,May 2021,Wave 4
2021-05-12,0.0,0.0,854241.0,18797.0,3705244.0,2811726.0,952518.0,0.1,235824864,4103.0,120.0,2.2,0.4,2021,May 2021,Wave 4
2021-05-13,0.0,0.0,854241.0,18797.0,3836291.0,2931064.0,964227.0,0.08,235824864,4103.0,120.0,2.2,0.41,2021,May 2021,Wave 4
2021-05-14,0.0,0.0,854241.0,18797.0,3836291.0,2931064.0,964227.0,0.07,235824864,4103.0,120.0,2.2,0.41,2021,May 2021,Wave 4
2021-05-15,0.0,0.0,854241.0,18797.0,3836291.0,2931064.0,964227.0,0.07,235824864,4103.0,120.0,2.2,0.41,2021,May 2021,Wave 4
2021-05-16,20510.0,670.0,874751.0,19467.0,3836291.0,2931064.0,964227.0,0.07,235824864,2930.0,95.71,2.23,0.41,2021,May 2021,Wave 4
2021-05-17,0.0,0.0,874751.0,19467.0,3836291.0,2931064.0,964227.0,0.07,235824864,2930.0,95.71,2.23,0.41,2021,May 2021,Wave 4
2021-05-18,0.0,0.0,874751.0,19467.0,3836291.0,2931064.0,964227.0,0.08,235824864,2930.0,95.71,2.23,0.41,2021,May 2021,Wave 4
2021-05-19,0.0,0.0,874751.0,19467.0,3836291.0,2931064.0,964227.0,0.08,235824864,2930.0,95.71,2.23,0.41,2021,May 2021,Wave 4
2021-05-20,0.0,0.0,874751.0,19467.0,4747033.0,3647933.0,1156893.0,0.08,235824864,2930.0,95.71,2.23,0.49,2021,May 2021,Wave 4
2021-05-21,0.0,0.0,874751.0,19467.0,4956853.0,3825314.0,1193441.0,0.08,235824864,2930.0,95.71,2.23,0.51,2021,May 2021,Wave 4
2021-05-22,0.0,0.0,874751.0,19467.0,4956853.0,3825314.0,1193441.0,0.08,235824864,2930.0,95.71,2.23,0.51,2021,May 2021,Wave 4
2021-05-23,22717.0,710.0,897468.0,20177.0,4956853.0,3825314.0,1193441.0,0.07,235824864,3245.0,101.43,2.25,0.51,2021,May 2021,Wave 4
2021-05-24,0.0,0.0,897468.0,20177.0,5358808.0,4144175.0,1286429.0,0.06,235824864,3245.0,101.43,2.25,0.55,2021,May 2021,Wave 4
2021-05-25,0.0,0.0,897468.0,20177.0,5358808.0,4144175.0,1286429.0,0.06,235824864,3245.0,101.43,2.25,0.55,2021,May 2021,Wave 4
2021-05-26,0.0,0.0,897468.0,20177.0,5358808.0,4144175.0,1286429.0,0.05,235824864,3245.0,101.43,2.25,0.55,2021,May 2021,Wave 4
2021-05-27,0.0,0.0,897468.0,20177.0,6130509.0,4693390.0,1513144.0,0.05,235824864,3245.0,101.43,2.25,0.64,2021,May 2021,Wave 4
2021-05-28,0.0,0.0,897468.0,20177.0,6130509.0,4693390.0,1513144.0,0.05,235824864,3245.0,101.43,2.25,0.64,2021,May 2021,Wave 4
2021-05-29,0.0,0.0,897468.0,20177.0,6130509.0,4693390.0,1513144.0,0.05,235824864,3245.0,101.43,2.25,0.64,2021,May 2021,Wave 4
2021-05-30,18771.0,503.0,916239.0,20680.0,6130509.0,4693390.0,1513144.0,0.04,235824864,2682.0,71.86,2.26,0.64,2021,May 2021,Wave 4
2021-05-31,0.0,0.0,916239.0,20680.0,6130509.0,4693390.0,1513144.0,0.04,235824864,2682.0,71.86,2.26,0.64,2021,May 2021,Wave 4
2021-06-01,0.0,0.0,916239.0,20680.0,7337187.0,5478069.0,1985005.0,0.04,235824864,2682.0,71.86,2.26,0.84,2021,Jun 2021,Wave 4
2021-06-02,0.0,0.0,916239.0,20680.0,7648481.0,5706680.0,2076600.0,0.04,235824864,2682.0,71.86,2.26,0.88,2021,Jun 2021,Wave 4
2021-06-03,0.0,0.0,916239.0,20680.0,7953574.0,5920955.0,2174169.0,0.04,235824864,2682.0,71.86,2.26,0.92,2021,Jun 2021,Wave 4
2021-06-04,0.0,0.0,916239.0,20680.0,7953574.0,5920955.0,2174169.0,0.04,235824864,2682.0,71.86,2.26,0.92,2021,Jun 2021,Wave 4
2021-06-05,0.0,0.0,916239.0,20680.0,8263763.0,6364470.0,2310115.0,0.04,235824864,2682.0,71.86,2.26,0.98,2021,Jun 2021,Wave 4
2021-06-06,14272.0,509.0,930511.0,21189.0,8263763.0,6364470.0,2310115.0,0.04,235824864,2039.0,72.71,2.28,0.98,2021,Jun 2021,Wave 4
2021-06-07,0.0,0.0,930511.0,21189.0,8263763.0,6364470.0,2310115.0,0.03,235824864,2039.0,72.71,2.28,0.98,2021,Jun 2021,Wave 4
2021-06-08,0.0,0.0,930511.0,21189.0,8263763.0,6364470.0,2310115.0,0.03,235824864,2039.0,72.71,2.28,0.98,2021,Jun 2021,Wave 4
2021-06-09,0.0,0.0,930511.0,21189.0,9559910.0,7281817.0,2540238.0,0.03,235824864,2039.0,72.71,2.28,1.08,2021,Jun 2021,Wave 4
2021-06-10,0.0,0.0,930511.0,21189.0,9559910.0,7281817.0,2540238.0,0.03,235824864,2039.0,72.71,2.28,1.08,2021,Jun 2021,Wave 4
2021-06-11,0.0,0.0,930511.0,21189.0,9559910.0,7281817.0,2540238.0,0.03,235824864,2039.0,72.71,2.28,1.08,2021,Jun 2021,Wave 4
2021-06-12,0.0,0.0,930511.0,21189.0,10496228.0,8133654.0,2851063.0,0.03,235824864,2039.0,72.71,2.28,1.21,2021,Jun 2021,Wave 4
2021-06-13,9420.0,441.0,939931.0,21630.0,10696402.0,8323060.0,2883959.0,0.03,235824864,1346.0,63.0,2.3,1.22,2021,Jun 2021,Wave 4
2021-06-14,0.0,0.0,939931.0,21630.0,10696402.0,8323060.0,2883959.0,0.03,235824864,1346.0,63.0,2.3,1.22,2021,Jun 2021,Wave 4
2021-06-15,0.0,0.0,939931.0,21630.0,11085787.0,8908051.0,3006048.0,0.03,235824864,1346.0,63.0,2.3,1.27,2021,Jun 2021,Wave 4
2021-06-16,0.0,0.0,939931.0,21630.0,11745889.0,9308890.0,3107671.0,0.03,235824864,1346.0,63.0,2.3,1.32,2021,Jun 2021,Wave 4
2021-06-17,0.0,0.0,939931.0,21630.0,12065211.0,9308890.0,3107671.0,0.03,235824864,1346.0,63.0,2.3,1.32,2021,Jun 2021,Wave 4
2021-06-18,0.0,0.0,939931.0,21630.0,12483801.0,9308890.0,3107671.0,0.03,235824864,1346.0,63.0,2.3,1.32,2021,Jun 2021,Wave 4
2021-06-19,0.0,0.0,939931.0,21630.0,12750760.0,9308890.0,3107671.0,0.02,235824864,1346.0,63.0,2.3,1.32,2021,Jun 2021,Wave 4
2021-06-20,7287.0,307.0,947218.0,21937.0,12750760.0,9308890.0,3107671.0,0.02,235824864,1041.0,43.86,2.32,1.32,2021,Jun 2021,Wave 4
2021-06-21,0.0,0.0,947218.0,21937.0,12977740.0,9308890.0,3107671.0,0.02,235824864,1041.0,43.86,2.32,1.32,2021,Jun 2021,Wave 4
2021-06-22,0.0,0.0,947218.0,21937.0,12977740.0,9308890.0,3107671.0,0.02,235824864,1041.0,43.86,2.32,1.32,2021,Jun 2021,Wave 4
2021-06-23,0.0,0.0,947218.0,21937.0,13484364.0,9308890.0,3107671.0,0.02,235824864,1041.0,43.86,2.32,1.32,2021,Jun 2021,Wave 4
2021-06-24,0.0,0.0,947218.0,21937.0,13484364.0,9308890.0,3107671.0,0.02,235824864,1041.0,43.86,2.32,1.32,2021,Jun 2021,Wave 4
2021-06-25,0.0,0.0,947218.0,21937.0,13484364.0,9308890.0,3107671.0,0.02,235824864,1041.0,43.86,2.32,1.32,2021,Jun 2021,Wave 4
2021-06-26,0.0,0.0,947218.0,21937.0,13484364.0,9308890.0,3107671.0,0.03,235824864,1041.0,43.86,2.32,1.32,2021,Jun 2021,Wave 4
2021-06-27,6624.0,251.0,953842.0,22188.0,13484364.0,9308890.0,3107671.0,0.02,235824864,946.0,35.86,2.33,1.32,2021,Jun 2021,Wave 4
2021-06-28,0.0,0.0,953842.0,22188.0,13484364.0,9308890.0,3107671.0,0.02,235824864,946.0,35.86,2.33,1.32,2021,Jun 2021,Wave 4
2021-06-29,0.0,0.0,953842.0,22188.0,13484364.0,9308890.0,3107671.0,0.02,235824864,946.0,35.86,2.33,1.32,2021,Jun 2021,Wave 4
2021-06-30,0.0,0.0,953842.0,22188.0,13484364.0,9308890.0,3107671.0,0.02,235824864,946.0,35.86,2.33,1.32,2021,Jun 2021,Wave 4
2021-07-01,0.0,0.0,953842.0,22188.0,16356499.0,13234851.0,3107671.0,0.02,235824864,946.0,35.86,2.33,1.32,2021,Jul 2021,Wave 4
2021-07-02,0.0,0.0,953842.0,22188.0,16356499.0,13234851.0,3107671.0,0.02,235824864,946.0,35.86,2.33,1.32,2021,Jul 2021,Wave 4
2021-07-03,0.0,0.0,953842.0,22188.0,16714717.0,13507802.0,3107671.0,0.02,235824864,946.0,35.86,2.33,1.32,2021,Jul 2021,Wave 4
2021-07-04,7243.0,191.0,961085.0,22379.0,17390346.0,14026856.0,3107671.0,0.03,235824864,1035.0,27.29,2.33,1.32,2021,Jul 2021,Wave 4
2021-07-05,0.0,0.0,961085.0,22379.0,17390346.0,14026856.0,3107671.0,0.03,235824864,1035.0,27.29,2.33,1.32,2021,Jul 2021,Wave 4
2021-07-06,0.0,0.0,961085.0,22379.0,17390346.0,14026856.0,3107671.0,0.03,235824864,1035.0,27.29,2.33,1.32,2021,Jul 2021,Wave 4
2021-07-07,0.0,0.0,961085.0,22379.0,18228235.0,14698191.0,3107671.0,0.03,235824864,1035.0,27.29,2.33,1.32,2021,Jul 2021,Wave 4
2021-07-08,0.0,0.0,961085.0,22379.0,18228235.0,14698191.0,3107671.0,0.03,235824864,1035.0,27.29,2.33,1.32,2021,Jul 2021,Wave 4
2021-07-09,0.0,0.0,961085.0,22379.0,18228235.0,14698191.0,3107671.0,0.03,235824864,1035.0,27.29,2.33,1.32,2021,Jul 2021,Wave 4
2021-07-10,0.0,0.0,961085.0,22379.0,19067352.0,15320363.0,3107671.0,0.03,235824864,1035.0,27.29,2.33,1.32,2021,Jul 2021,Wave 4
2021-07-11,10219.0,176.0,971304.0,22555.0,19883900.0,15941609.0,3107671.0,0.04,235824864,1460.0,25.14,2.32,1.32,2021,Jul 2021,Wave 4
2021-07-12,0.0,0.0,971304.0,22555.0,19883900.0,15941609.0,3107671.0,0.04,235824864,1460.0,25.14,2.32,1.32,2021,Jul 2021,Wave 4
2021-07-13,0.0,0.0,971304.0,22555.0,20540263.0,16445560.0,3107671.0,0.04,235824864,1460.0,25.14,2.32,1.32,2021,Jul 2021,Wave 4
2021-07-14,0.0,0.0,971304.0,22555.0,21076550.0,16867090.0,3107671.0,0.04,235824864,1460.0,25.14,2.32,1.32,2021,Jul 2021,Wave 4
2021-07-15,0.0,0.0,971304.0,22555.0,21660650.0,17336845.0,3107671.0,0.04,235824864,1460.0,25.14,2.32,1.32,2021,Jul 2021,Wave 4
2021-07-16,0.0,0.0,971304.0,22555.0,22222701.0,17775640.0,3107671.0,0.05,235824864,1460.0,25.14,2.32,1.32,2021,Jul 2021,Wave 4
2021-07-17,0.0,0.0,971304.0,22555.0,22735993.0,18185297.0,3107671.0,0.05,235824864,1460.0,25.14,2.32,1.32,2021,Jul 2021,Wave 4
2021-07-18,15364.0,205.0,986668.0,22760.0,22735993.0,18185297.0,3107671.0,0.05,235824864,2195.0,29.29,2.31,1.32,2021,Jul 2021,Wave 4
2021-07-19,0.0,0.0,986668.0,22760.0,22735993.0,18185297.0,3107671.0,0.05,235824864,2195.0,29.29,2.31,1.32,2021,Jul 2021,Wave 4
2021-07-20,0.0,0.0,986668.0,22760.0,22735993.0,18185297.0,3107671.0,0.05,235824864,2195.0,29.29,2.31,1.32,2021,Jul 2021,Wave 4
2021-07-21,0.0,0.0,986668.0,22760.0,24096587.0,18185297.0,3107671.0,0.05,235824864,2195.0,29.29,2.31,1.32,2021,Jul 2021,Wave 4
2021-07-22,0.0,0.0,986668.0,22760.0,24096587.0,18185297.0,3107671.0,0.05,235824864,2195.0,29.29,2.31,1.32,2021,Jul 2021,Wave 4
2021-07-23,0.0,0.0,986668.0,22760.0,24096587.0,18185297.0,3107671.0,0.04,235824864,2195.0,29.29,2.31,1.32,2021,Jul 2021,Wave 4
2021-07-24,0.0,0.0,986668.0,22760.0,24096587.0,18185297.0,3107671.0,0.05,235824864,2195.0,29.29,2.31,1.32,2021,Jul 2021,Wave 4
2021-07-25,15207.0,211.0,1001875.0,22971.0,24096587.0,18185297.0,3107671.0,0.06,235824864,2172.0,30.14,2.29,1.32,2021,Jul 2021,Wave 4
2021-07-26,0.0,0.0,1001875.0,22971.0,25248858.0,20060157.0,5188701.0,0.06,235824864,2172.0,30.14,2.29,2.2,2021,Jul 2021,Wave 4
2021-07-27,0.0,0.0,1001875.0,22971.0,25248858.0,20060157.0,5188701.0,0.07,235824864,2172.0,30.14,2.29,2.2,2021,Jul 2021,Wave 4
2021-07-28,0.0,0.0,1001875.0,22971.0,26248235.0,20769363.0,5188701.0,0.07,235824864,2172.0,30.14,2.29,2.2,2021,Jul 2021,Wave 4
2021-07-29,0.0,0.0,1001875.0,22971.0,27875999.0,21968070.0,5188701.0,0.08,235824864,2172.0,30.14,2.29,2.2,2021,Jul 2021,Wave 4
2021-07-30,0.0,0.0,1001875.0,22971.0,28743225.0,22638911.0,5188701.0,0.08,235824864,2172.0,30.14,2.29,2.2,2021,Jul 2021,Wave 4
2021-07-31,0.0,0.0,1001875.0,22971.0,29648055.0,23335634.0,5188701.0,0.08,235824864,2172.0,30.14,2.29,2.2,2021,Jul 2021,Wave 4
2021-08-01,27936.0,389.0,1029811.0,23360.0,30590183.0,24086196.0,5188701.0,0.08,235824864,3991.0,55.57,2.27,2.2,2021,Aug 2021,Wave 4
2021-08-02,0.0,0.0,1029811.0,23360.0,30590183.0,24086196.0,5188701.0,0.08,235824864,3991.0,55.57,2.27,2.2,2021,Aug 2021,Wave 4
2021-08-03,0.0,0.0,1029811.0,23360.0,33059676.0,26146476.0,5188701.0,0.08,235824864,3991.0,55.57,2.27,2.2,2021,Aug 2021,Wave 4
2021-08-04,0.0,0.0,1029811.0,23360.0,34204053.0,27117311.0,5188701.0,0.08,235824864,3991.0,55.57,2.27,2.2,2021,Aug 2021,Wave 4
2021-08-05,0.0,0.0,1029811.0,23360.0,35306892.0,28067624.0,5188701.0,0.08,235824864,3991.0,55.57,2.27,2.2,2021,Aug 2021,Wave 4
2021-08-06,0.0,0.0,1029811.0,23360.0,36331025.0,28885841.0,5188701.0,0.08,235824864,3991.0,55.57,2.27,2.2,2021,Aug 2021,Wave 4
2021-08-07,0.0,0.0,1029811.0,23360.0,37424706.0,29789315.0,5188701.0,0.08,235824864,3991.0,55.57,2.27,2.2,2021,Aug 2021,Wave 4
2021-08-08,33314.0,437.0,1063125.0,23797.0,37424706.0,29789315.0,5188701.0,0.08,235824864,4759.0,62.43,2.24,2.2,2021,Aug 2021,Wave 4
2021-08-09,0.0,0.0,1063125.0,23797.0,38722292.0,30921232.0,10897649.0,0.08,235824864,4759.0,62.43,2.24,4.62,2021,Aug 2021,Wave 4
2021-08-10,0.0,0.0,1063125.0,23797.0,39712007.0,31779365.0,11229247.0,0.08,235824864,4759.0,62.43,2.24,4.76,2021,Aug 2021,Wave 4
2021-08-11,0.0,0.0,1063125.0,23797.0,40664110.0,32607884.0,11497462.0,0.08,235824864,4759.0,62.43,2.24,4.88,2021,Aug 2021,Wave 4
2021-08-12,0.0,0.0,1063125.0,23797.0,41467713.0,33301594.0,11646699.0,0.08,235824864,4759.0,62.43,2.24,4.94,2021,Aug 2021,Wave 4
2021-08-13,0.0,0.0,1063125.0,23797.0,42173424.0,33908397.0,11956552.0,0.08,235824864,4759.0,62.43,2.24,5.07,2021,Aug 2021,Wave 4
2021-08-14,0.0,0.0,1063125.0,23797.0,42173424.0,33908397.0,11956552.0,0.08,235824864,4759.0,62.43,2.24,5.07,2021,Aug 2021,Wave 4
2021-08-15,31574.0,542.0,1094699.0,24339.0,42688545.0,34343317.0,12104373.0,0.08,235824864,4511.0,77.43,2.22,5.13,2021,Aug 2021,Wave 4
2021-08-16,0.0,0.0,1094699.0,24339.0,42688545.0,34343317.0,12104373.0,0.08,235824864,4511.0,77.43,2.22,5.13,2021,Aug 2021,Wave 4
2021-08-17,0.0,0.0,1094699.0,24339.0,44322217.0,35564636.0,12658359.0,0.07,235824864,4511.0,77.43,2.22,5.37,2021,Aug 2021,Wave 4
2021-08-18,0.0,0.0,1094699.0,24339.0,44736977.0,35873735.0,12795662.0,0.07,235824864,4511.0,77.43,2.22,5.43,2021,Aug 2021,Wave 4
2021-08-19,0.0,0.0,1094699.0,24339.0,44736977.0,35873735.0,12795662.0,0.07,235824864,4511.0,77.43,2.22,5.43,2021,Aug 2021,Wave 4
2021-08-20,0.0,0.0,1094699.0,24339.0,45540221.0,36458408.0,13022591.0,0.07,235824864,4511.0,77.43,2.22,5.52,2021,Aug 2021,Wave 4
2021-08-21,0.0,0.0,1094699.0,24339.0,46456077.0,37043561.0,13434605.0,0.07,235824864,4511.0,77.43,2.22,5.7,2021,Aug 2021,Wave 4
2021-08-22,25271.0,509.0,1119970.0,24848.0,46456077.0,37043561.0,13434605.0,0.07,235824864,3610.0,72.71,2.22,5.7,2021,Aug 2021,Wave 4
2021-08-23,0.0,0.0,1119970.0,24848.0,46456077.0,37043561.0,13434605.0,0.07,235824864,3610.0,72.71,2.22,5.7,2021,Aug 2021,Wave 4
2021-08-24,0.0,0.0,1119970.0,24848.0,47802106.0,37923650.0,13970584.0,0.07,235824864,3610.0,72.71,2.22,5.92,2021,Aug 2021,Wave 4
2021-08-25,0.0,0.0,1119970.0,24848.0,47802106.0,37923650.0,13970584.0,0.07,235824864,3610.0,72.71,2.22,5.92,2021,Aug 2021,Wave 4
2021-08-26,0.0,0.0,1119970.0,24848.0,50985184.0,39951787.0,15269699.0,0.07,235824864,3610.0,72.71,2.22,6.48,2021,Aug 2021,Wave 4
2021-08-27,0.0,0.0,1119970.0,24848.0,50985184.0,39951787.0,15269699.0,0.07,235824864,3610.0,72.71,2.22,6.48,2021,Aug 2021,Wave 4
2021-08-28,0.0,0.0,1119970.0,24848.0,50985184.0,39951787.0,15269699.0,0.07,235824864,3610.0,72.71,2.22,6.48,2021,Aug 2021,Wave 4
2021-08-29,28602.0,687.0,1148572.0,25535.0,53314628.0,41477587.0,16171867.0,0.07,235824864,4086.0,98.14,2.22,6.86,2021,Aug 2021,Wave 4
2021-08-30,0.0,0.0,1148572.0,25535.0,53314628.0,41477587.0,16171867.0,0.07,235824864,4086.0,98.14,2.22,6.86,2021,Aug 2021,Wave 4
2021-08-31,0.0,0.0,1148572.0,25535.0,56768446.0,43791885.0,17455249.0,0.07,235824864,4086.0,98.14,2.22,7.4,2021,Aug 2021,Wave 4
2021-09-01,0.0,0.0,1148572.0,25535.0,58156714.0,44701679.0,18004529.0,0.07,235824864,4086.0,98.14,2.22,7.63,2021,Sep 2021,Wave 4
2021-09-02,0.0,0.0,1148572.0,25535.0,59384758.0,45498115.0,18512319.0,0.07,235824864,4086.0,98.14,2.22,7.85,2021,Sep 2021,Wave 4
2021-09-03,0.0,0.0,1148572.0,25535.0,59384758.0,45498115.0,18512319.0,0.06,235824864,4086.0,98.14,2.22,7.85,2021,Sep 2021,Wave 4
2021-09-04,0.0,0.0,1148572.0,25535.0,59384758.0,45498115.0,18512319.0,0.07,235824864,4086.0,98.14,2.22,7.85,2021,Sep 2021,Wave 4
2021-09-05,26986.0,579.0,1175558.0,26114.0,61724580.0,47054090.0,19427419.0,0.07,235824864,3855.0,82.71,2.22,8.24,2021,Sep 2021,Wave 4
2021-09-06,0.0,0.0,1175558.0,26114.0,63319214.0,48106755.0,20058377.0,0.06,235824864,3855.0,82.71,2.22,8.51,2021,Sep 2021,Wave 4
2021-09-07,0.0,0.0,1175558.0,26114.0,64554859.0,48943904.0,20525969.0,0.07,235824864,3855.0,82.71,2.22,8.7,2021,Sep 2021,Wave 4
2021-09-08,0.0,0.0,1175558.0,26114.0,65505999.0,49572385.0,20912015.0,0.06,235824864,3855.0,82.71,2.22,8.87,2021,Sep 2021,Wave 4
2021-09-09,0.0,0.0,1175558.0,26114.0,66456245.0,50195479.0,21292706.0,0.06,235824864,3855.0,82.71,2.22,9.03,2021,Sep 2021,Wave 4
2021-09-10,0.0,0.0,1175558.0,26114.0,67342288.0,50803582.0,21613626.0,0.07,235824864,3855.0,82.71,2.22,9.17,2021,Sep 2021,Wave 4
2021-09-11,0.0,0.0,1175558.0,26114.0,67342288.0,50803582.0,21613626.0,0.06,235824864,3855.0,82.71,2.22,9.17,2021,Sep 2021,Wave 4
2021-09-12,25809.0,548.0,1201367.0,26662.0,68227337.0,51390802.0,21962455.0,0.06,235824864,3687.0,78.29,2.22,9.31,2021,Sep 2021,Wave 4
2021-09-13,0.0,0.0,1201367.0,26662.0,68227337.0,51390802.0,21962455.0,0.06,235824864,3687.0,78.29,2.22,9.31,2021,Sep 2021,Wave 4
2021-09-14,0.0,0.0,1201367.0,26662.0,70402987.0,52798836.0,22873298.0,0.06,235824864,3687.0,78.29,2.22,9.7,2021,Sep 2021,Wave 4
2021-09-15,0.0,0.0,1201367.0,26662.0,70402987.0,52798836.0,22873298.0,0.05,235824864,3687.0,78.29,2.22,9.7,2021,Sep 2021,Wave 4
2021-09-16,0.0,0.0,1201367.0,26662.0,71311567.0,53396378.0,23241257.0,0.05,235824864,3687.0,78.29,2.22,9.86,2021,Sep 2021,Wave 4
2021-09-17,0.0,0.0,1201367.0,26662.0,72986511.0,54436916.0,23966026.0,0.05,235824864,3687.0,78.29,2.22,10.16,2021,Sep 2021,Wave 4
2021-09-18,0.0,0.0,1201367.0,26662.0,72986511.0,54436916.0,23966026.0,0.05,235824864,3687.0,78.29,2.22,10.16,2021,Sep 2021,Wave 4
2021-09-19,19894.0,473.0,1221261.0,27135.0,73831778.0,54919437.0,24376310.0,0.05,235824864,2842.0,67.57,2.22,10.34,2021,Sep 2021,Wave 4
2021-09-20,0.0,0.0,1221261.0,27135.0,74837117.0,55490525.0,24868018.0,0.05,235824864,2842.0,67.57,2.22,10.55,2021,Sep 2021,Wave 4
2021-09-21,0.0,0.0,1221261.0,27135.0,74837117.0,55490525.0,24868018.0,0.05,235824864,2842.0,67.57,2.22,10.55,2021,Sep 2021,Wave 4
2021-09-22,0.0,0.0,1221261.0,27135.0,76141484.0,56229457.0,25493964.0,0.04,235824864,2842.0,67.57,2.22,10.81,2021,Sep 2021,Wave 4
2021-09-23,0.0,0.0,1221261.0,27135.0,76141484.0,56229457.0,25493964.0,0.04,235824864,2842.0,67.57,2.22,10.81,2021,Sep 2021,Wave 4
2021-09-24,0.0,0.0,1221261.0,27135.0,76141484.0,56229457.0,25493964.0,0.04,235824864,2842.0,67.57,2.22,10.81,2021,Sep 2021,Wave 4
2021-09-25,0.0,0.0,1221261.0,27135.0,76141484.0,56229457.0,25493964.0,0.04,235824864,2842.0,67.57,2.22,10.81,2021,Sep 2021,Wave 4
2021-09-26,15627.0,389.0,1236888.0,27524.0,76141484.0,56229457.0,25493964.0,0.04,235824864,2232.0,55.57,2.23,10.81,2021,Sep 2021,Wave 4
2021-09-27,0.0,0.0,1236888.0,27524.0,79533208.0,57897219.0,27331678.0,0.04,235824864,2232.0,55.57,2.23,11.59,2021,Sep 2021,Wave 4
2021-09-28,0.0,0.0,1236888.0,27524.0,80508569.0,58405873.0,27405873.0,0.04,235824864,2232.0,55.57,2.23,11.62,2021,Sep 2021,Wave 4
2021-09-29,0.0,0.0,1236888.0,27524.0,80508569.0,58405873.0,27405873.0,0.04,235824864,2232.0,55.57,2.23,11.62,2021,Sep 2021,Wave 4
2021-09-30,0.0,0.0,1236888.0,27524.0,82830350.0,59565195.0,29054821.0,0.03,235824864,2232.0,55.57,2.23,12.32,2021,Sep 2021,Wave 4
2021-10-01,0.0,0.0,1236888.0,27524.0,82830350.0,59565195.0,29054821.0,0.03,235824864,2232.0,55.57,2.23,12.32,2021,Oct 2021,Wave 4
2021-10-02,0.0,0.0,1236888.0,27524.0,82830350.0,59565195.0,29054821.0,0.03,235824864,2232.0,55.57,2.23,12.32,2021,Oct 2021,Wave 4
2021-10-03,11314.0,307.0,1248202.0,27831.0,82830350.0,59565195.0,29054821.0,0.03,235824864,1616.0,43.86,2.23,12.32,2021,Oct 2021,Wave 4
2021-10-04,0.0,0.0,1248202.0,27831.0,86630655.0,61538995.0,31020211.0,0.03,235824864,1616.0,43.86,2.23,13.15,2021,Oct 2021,Wave 4
